ReachDiff,HeightDiff,AgeDif,WinStreakDif,LoseStreakDif,KODif,SubDif,WinDif,LossDif,Winner
-12.7,-5.08,-7,-1,2,0,-1,-1,2,RedFighter
0.0,7.62,9,0,-3,0,0,0,-3,BlueFighter
5.08,-5.08,6,0,1,4,2,7,3,RedFighter
5.08,-2.54,6,-2,1,0,4,4,5,RedFighter
-7.62,-2.54,1,4,-2,-2,1,1,-2,RedFighter
0.0,0.0,8,-1,1,0,-1,3,6,RedFighter
-17.78,-7.62,2,1,0,0,0,0,2,RedFighter
-2.54,-2.54,-2,0,0,0,0,-1,-2,BlueFighter
2.54,7.62,3,0,-1,-2,-1,-6,-2,BlueFighter
7.62,0.0,5,0,2,0,0,1,3,RedFighter
0.0,-2.54,-3,0,-2,0,0,-2,-2,RedFighter
-7.62,-2.54,-8,0,-1,0,0,0,-1,RedFighter
15.24,10.16,-5,1,-1,1,0,1,0,BlueFighter
-20.32,-5.08,-1,0,0,0,0,-2,-1,RedFighter
10.16,7.62,-11,-1,0,-1,0,-1,-2,RedFighter
5.08,0.0,1,0,-1,2,-4,0,4,RedFighter
7.62,7.62,3,1,0,0,1,1,0,RedFighter
0.0,-2.54,-6,0,1,-1,0,0,-5,RedFighter
12.7,7.62,-8,-1,0,-2,-4,-10,-9,RedFighter
2.54,2.54,-2,-1,0,1,-1,-1,2,RedFighter
-2.54,-7.62,3,-1,0,-1,0,1,2,BlueFighter
0.0,-7.62,7,0,-1,0,-2,-4,-2,BlueFighter
-12.7,-10.16,5,0,0,0,0,0,0,RedFighter
7.62,2.54,3,-2,1,0,-3,-6,-5,RedFighter
10.16,7.62,-3,1,-1,2,0,1,1,BlueFighter
5.08,5.08,-1,0,-1,-3,-1,-5,-4,RedFighter
-15.24,-5.08,9,-1,0,0,0,1,1,RedFighter
-7.62,-2.54,-11,3,0,-17,-8,-28,-15,RedFighter
-10.16,-7.62,-5,0,0,-6,-5,-16,-9,RedFighter
7.62,-2.54,-1,0,0,-1,0,-1,0,RedFighter
12.7,2.54,-2,-1,1,0,0,-6,-3,RedFighter
-7.62,-2.54,4,-1,1,0,0,2,1,RedFighter
0.0,7.62,-8,1,-1,-1,3,2,0,RedFighter
5.08,-7.62,-3,0,0,0,0,0,0,BlueFighter
5.08,0.0,-4,0,0,-4,-3,-6,-6,BlueFighter
15.24,10.16,-5,2,-3,-7,1,-3,-7,BlueFighter
-15.24,-5.08,-3,-1,1,-1,0,0,1,BlueFighter
5.08,10.16,-7,0,-1,-5,-3,-14,-8,RedFighter
0.0,2.54,-3,0,-1,-1,0,-1,-2,BlueFighter
-2.54,-7.62,2,0,2,0,0,2,3,RedFighter
2.54,0.0,6,0,-1,0,4,5,1,BlueFighter
-5.08,-5.08,1,-2,0,-1,-2,-11,-10,RedFighter
-10.16,0.0,1,0,-2,0,0,1,-1,RedFighter
0.0,-2.54,1,-1,0,1,0,-1,0,RedFighter
7.62,0.0,5,0,1,2,-1,9,4,BlueFighter
20.32,2.54,-1,0,-1,1,0,1,0,BlueFighter
2.54,0.0,8,-1,3,1,-1,0,3,BlueFighter
5.08,0.0,2,0,0,1,-1,0,1,RedFighter
0.0,-2.54,-7,0,0,0,-1,0,-1,RedFighter
-2.54,-2.54,-2,0,0,-1,0,-1,-2,BlueFighter
10.16,2.54,-8,0,-1,0,0,0,-1,BlueFighter
-2.54,7.62,0,0,0,0,0,0,0,BlueFighter
7.62,2.54,0,0,0,0,0,0,0,BlueFighter
-20.32,-12.7,4,-1,1,-1,4,6,-1,RedFighter
-5.08,-7.62,2,-4,1,2,4,5,5,BlueFighter
2.54,0.0,-4,0,-1,-6,0,-11,-5,BlueFighter
5.08,7.62,-6,3,0,-6,0,-6,-4,BlueFighter
2.54,5.08,1,0,0,-2,-10,-16,-11,BlueFighter
-15.24,-10.16,-3,0,0,0,1,0,-3,BlueFighter
-2.54,-2.54,-3,1,-2,0,-1,-4,-2,BlueFighter
-7.62,-5.08,3,-2,2,-1,2,1,4,BlueFighter
-10.16,-2.54,3,0,-1,0,0,0,-1,BlueFighter
-187.96,-187.96,0,0,0,0,0,0,0,RedFighter
2.54,-2.54,8,0,0,-9,6,-6,-1,RedFighter
12.7,5.08,4,-5,2,2,3,2,2,BlueFighter
-2.54,5.08,0,1,0,1,0,3,3,BlueFighter
-5.08,2.54,-3,0,0,0,0,-2,-1,RedFighter
-7.62,-2.54,5,-2,0,0,-4,-5,-1,RedFighter
-10.16,-2.54,-9,0,0,-5,-2,-9,-8,RedFighter
-20.32,-12.7,-1,-1,0,-1,-1,-4,-2,RedFighter
-7.62,-2.54,6,0,-1,-1,0,-3,-2,RedFighter
-5.08,-2.54,-8,1,-1,0,0,-3,-2,RedFighter
5.08,2.54,-4,0,0,1,-1,-1,-1,RedFighter
2.54,0.0,10,-2,0,0,0,-2,0,RedFighter
5.08,5.08,-2,0,-1,0,0,0,-1,RedFighter
-7.62,2.54,-14,2,0,-4,-1,-10,-6,RedFighter
-2.54,-5.08,-3,-1,1,-1,-1,-4,-2,BlueFighter
7.62,10.16,2,1,0,-5,-1,-5,0,RedFighter
0.0,2.54,5,0,0,0,2,7,3,BlueFighter
10.16,5.08,-13,0,0,1,0,-3,-2,BlueFighter
2.54,2.54,2,0,0,0,0,0,0,BlueFighter
-15.24,-10.16,-1,0,-1,0,0,0,-1,RedFighter
2.54,0.0,-2,1,-1,-3,0,-5,-1,RedFighter
-2.54,2.54,6,-1,1,-13,3,-7,-3,RedFighter
5.08,2.54,-9,0,0,-1,-8,-12,-3,RedFighter
5.08,12.7,1,-1,0,0,-1,-5,-4,RedFighter
-15.24,-10.16,1,-1,2,0,-2,-2,-2,RedFighter
-2.54,2.54,1,-1,1,-3,-2,-6,-1,RedFighter
-5.08,-2.54,4,-1,0,0,-1,-1,0,RedFighter
7.62,10.16,-9,-2,0,-4,-2,-15,-6,RedFighter
-5.08,-2.54,-1,-1,3,0,0,-2,1,BlueFighter
2.54,-5.08,4,1,0,1,0,3,3,RedFighter
0.0,0.0,7,-1,0,1,0,-1,0,RedFighter
7.62,2.54,3,0,0,-1,0,-1,0,RedFighter
5.08,5.08,-9,0,0,-1,0,-4,-2,BlueFighter
-10.16,5.08,-6,0,-1,0,0,-3,-1,RedFighter
2.54,2.54,1,0,-1,0,-3,-3,-1,RedFighter
-7.62,-2.54,3,-3,1,2,3,14,5,RedFighter
-15.24,-10.16,-4,0,1,0,0,3,2,RedFighter
-5.08,-5.08,0,-1,0,-2,0,-4,-2,BlueFighter
5.08,0.0,1,0,0,0,0,0,-2,RedFighter
0.0,2.54,-3,0,0,-2,-2,-5,-2,BlueFighter
5.08,2.54,-7,0,2,0,0,0,2,RedFighter
-5.08,-5.08,7,-3,1,0,-2,-1,1,RedFighter
10.16,12.7,-6,1,-2,0,-2,-3,-2,BlueFighter
10.16,7.62,0,2,0,0,-1,-1,-1,RedFighter
-7.62,-5.08,-4,0,0,0,0,0,0,BlueFighter
5.08,2.54,-10,1,-1,0,-3,-3,-1,BlueFighter
7.62,7.62,0,0,1,0,1,1,2,BlueFighter
-2.54,-10.16,-4,5,0,-3,1,1,-1,RedFighter
5.08,-5.08,-3,0,-2,2,-1,-1,-5,RedFighter
-10.16,5.08,-1,2,-2,-1,0,-1,-2,RedFighter
15.24,2.54,-3,-3,1,0,0,-3,0,BlueFighter
0.0,7.62,-2,-3,0,-4,0,-4,-1,BlueFighter
-2.54,7.62,-9,-1,0,-1,0,-1,-3,BlueFighter
2.54,0.0,4,-2,0,-1,-1,-5,-1,BlueFighter
-7.62,-7.62,5,0,0,0,0,0,0,RedFighter
0.0,-2.54,-3,0,0,-1,1,-2,-1,RedFighter
-15.24,-7.62,1,0,0,0,0,0,0,BlueFighter
-2.54,2.54,5,-1,2,0,-1,-1,2,RedFighter
-5.08,-2.54,-3,-8,0,5,0,6,-7,RedFighter
-5.08,12.7,-3,-8,1,6,2,9,5,RedFighter
7.62,0.0,6,-6,2,8,0,12,5,RedFighter
7.62,10.16,0,0,0,-2,1,-5,-2,BlueFighter
-2.54,2.54,0,-2,0,2,1,2,3,RedFighter
2.54,5.08,-3,-2,0,-3,0,-5,-3,BlueFighter
-7.62,0.0,3,2,0,-1,-1,-5,-1,BlueFighter
2.54,5.08,0,0,0,-1,-1,-3,-1,RedFighter
-17.78,-10.16,-11,-6,0,-2,-2,-6,0,RedFighter
0.0,0.0,-2,-1,0,-2,0,-5,-5,RedFighter
-12.7,-10.16,7,-1,0,-1,0,-1,-2,RedFighter
-5.08,0.0,7,-1,2,0,0,-1,2,RedFighter
-10.16,-5.08,3,1,-1,0,0,2,2,BlueFighter
7.62,7.62,-1,3,-1,-3,-1,-8,-2,RedFighter
7.62,10.16,0,1,-2,-4,4,-1,-4,RedFighter
2.54,2.54,3,-2,0,-1,-1,-2,0,RedFighter
10.16,10.16,-1,0,1,-4,1,-7,-8,BlueFighter
-2.54,-10.16,7,0,0,0,-1,-3,-2,BlueFighter
-10.16,-7.62,-12,0,-3,0,-1,-2,-4,RedFighter
-7.62,0.0,-6,0,0,0,0,1,0,BlueFighter
-10.16,-2.54,-2,-1,-4,0,0,0,-4,BlueFighter
-7.62,0.0,-3,0,1,-1,0,-1,1,RedFighter
-160.02,-2.54,15,0,0,0,0,0,0,RedFighter
-2.54,0.0,-7,0,0,0,-1,0,-2,BlueFighter
0.0,7.62,2,-2,0,-3,0,-3,-1,RedFighter
12.7,12.7,-6,1,0,-1,1,0,-1,RedFighter
2.54,-2.54,12,0,1,2,0,-2,-1,RedFighter
5.08,2.54,4,-1,0,2,-1,-4,-1,RedFighter
5.08,15.24,-10,2,-1,-3,-7,-16,-12,RedFighter
2.54,7.62,-5,0,1,-1,-1,-8,-7,BlueFighter
5.08,-2.54,-4,1,-4,0,-1,-5,-5,RedFighter
5.08,-2.54,0,0,0,1,0,2,0,RedFighter
-10.16,-5.08,-8,-1,1,0,1,-1,-4,BlueFighter
-15.24,-7.62,1,0,1,-1,0,-2,4,BlueFighter
-5.08,-5.08,-1,1,0,1,0,1,-2,BlueFighter
7.62,7.62,-3,0,-1,0,0,-1,-2,RedFighter
-5.08,-5.08,-1,1,0,-1,3,0,-5,BlueFighter
0.0,-2.54,-3,0,0,0,-1,0,0,BlueFighter
10.16,-5.08,-2,0,1,0,-2,-1,-2,RedFighter
-12.7,-5.08,-5,1,-1,-2,0,-7,-5,RedFighter
-10.16,0.0,-5,0,1,0,1,1,2,RedFighter
-15.24,-12.7,4,0,2,0,0,2,3,RedFighter
-2.54,-2.54,1,-3,0,0,0,-3,-2,RedFighter
0.0,-2.54,-1,-1,2,0,0,0,3,RedFighter
-7.62,-5.08,-9,0,-2,0,0,0,-2,RedFighter
-5.08,-12.7,-2,0,0,0,0,0,0,BlueFighter
-2.54,-5.08,-3,-9,0,-7,-1,-11,-1,RedFighter
-2.54,7.62,-9,0,1,2,-1,-8,-3,BlueFighter
-2.54,10.16,-2,1,0,1,-2,-5,-3,RedFighter
-17.78,-7.62,-2,0,0,-4,2,-6,-1,RedFighter
7.62,10.16,-10,2,0,-7,0,-8,-9,BlueFighter
2.54,7.62,-11,0,0,0,-2,-9,-10,RedFighter
12.7,5.08,1,1,-2,1,5,4,2,RedFighter
5.08,0.0,3,1,0,2,2,1,2,RedFighter
5.08,0.0,-7,0,-1,0,-1,-1,-1,BlueFighter
-5.08,2.54,-7,2,-2,1,-1,-4,-5,BlueFighter
-2.54,0.0,-2,-1,0,-2,0,3,4,BlueFighter
7.62,-2.54,-6,1,-2,-1,-1,-10,-8,BlueFighter
-7.62,2.54,-5,5,-1,-3,0,-6,-1,BlueFighter
10.16,10.16,-4,3,-1,2,0,1,-2,BlueFighter
2.54,-5.08,-4,0,0,1,-1,0,0,RedFighter
0.0,-5.08,2,0,0,0,-1,-2,-1,RedFighter
-2.54,-7.62,0,0,0,0,-1,0,1,RedFighter
-2.54,-2.54,4,1,-1,0,1,-4,-2,RedFighter
-2.54,-7.62,-6,-1,0,0,-1,-1,0,RedFighter
-12.7,-10.16,-2,-1,1,0,0,0,2,RedFighter
5.08,5.08,-6,0,-2,0,-1,-4,-8,BlueFighter
-12.7,-7.62,1,-1,1,-3,-2,-5,-5,BlueFighter
7.62,-5.08,0,-2,1,0,0,-1,1,RedFighter
-7.62,2.54,-3,-1,1,0,0,-26,-8,RedFighter
2.54,-2.54,4,-2,1,0,0,0,4,RedFighter
10.16,10.16,6,-6,3,0,0,8,8,RedFighter
-5.08,0.0,3,-3,1,0,0,-4,1,RedFighter
7.62,0.0,5,-5,1,0,0,4,5,RedFighter
2.54,-5.08,12,-2,1,0,0,13,11,RedFighter
-15.24,-7.62,-1,-1,1,0,0,-3,0,RedFighter
-187.96,-15.24,0,-3,1,0,0,-3,1,RedFighter
-2.54,2.54,5,-1,4,0,0,13,7,RedFighter
5.08,-2.54,0,-1,3,0,0,-3,-2,RedFighter
2.54,10.16,1,-1,2,0,0,-1,2,RedFighter
0.0,-5.08,9,2,0,1,3,6,0,BlueFighter
5.08,-2.54,-1,0,0,-1,3,4,2,RedFighter
-5.08,-2.54,4,1,0,4,1,6,4,BlueFighter
-15.24,-5.08,-1,2,-2,-1,2,4,2,RedFighter
2.54,-2.54,-7,0,-1,-11,-2,-19,-17,RedFighter
-7.62,-2.54,-8,0,-1,-4,0,-10,-9,BlueFighter
0.0,7.62,-3,1,-2,1,1,1,2,RedFighter
5.08,7.62,3,1,-1,-1,-2,-4,-3,BlueFighter
-7.62,-5.08,5,0,0,1,2,3,3,BlueFighter
-12.7,-7.62,6,0,-3,-1,0,-2,-5,RedFighter
2.54,2.54,2,1,1,-2,-1,-4,0,RedFighter
-2.54,-2.54,-8,-2,0,0,1,0,-3,RedFighter
-10.16,-7.62,-6,-3,-3,4,0,7,-8,RedFighter
2.54,7.62,-4,0,-1,6,3,15,-4,RedFighter
-7.62,5.08,1,-1,-1,5,4,15,-4,RedFighter
-2.54,5.08,-2,-2,-1,0,3,1,1,RedFighter
-17.78,2.54,-5,-2,-2,-1,10,11,0,RedFighter
-15.24,0.0,5,-9,0,-1,-6,-11,-1,BlueFighter
10.16,10.16,-2,-5,-1,-1,0,3,0,RedFighter
-12.7,0.0,1,1,0,-4,-1,-5,2,RedFighter
2.54,5.08,1,0,2,-5,0,-11,14,BlueFighter
-15.24,-12.7,-2,1,1,-1,0,-1,2,RedFighter
-7.62,2.54,-3,5,0,-1,9,5,-3,BlueFighter
-2.54,-7.62,9,1,0,1,-7,-12,6,BlueFighter
-5.08,-5.08,-3,0,1,2,-2,-2,0,RedFighter
-12.7,-7.62,-1,0,0,0,4,4,-4,BlueFighter
-5.08,-2.54,7,2,0,-1,-2,-4,0,RedFighter
7.62,5.08,8,1,1,0,-1,-5,3,BlueFighter
-7.62,2.54,-8,-1,0,0,0,4,-6,RedFighter
-7.62,-7.62,-2,0,0,-3,-1,-5,1,RedFighter
2.54,2.54,0,0,0,0,0,3,-3,BlueFighter
7.62,2.54,2,0,1,0,0,0,1,BlueFighter
25.4,12.7,-4,0,0,0,0,0,3,BlueFighter
-17.78,-10.16,-12,-7,-2,4,0,2,-4,RedFighter
5.08,5.08,-2,-3,0,1,-1,6,-3,RedFighter
-5.08,-2.54,-1,0,0,-1,-5,-6,3,RedFighter
-22.86,-7.62,1,3,1,1,-1,-5,3,RedFighter
0.0,0.0,-2,0,2,-3,-3,-6,1,RedFighter
-7.62,-7.62,-4,-1,0,0,1,3,-2,RedFighter
-2.54,5.08,7,0,0,-1,0,0,-1,RedFighter
12.7,2.54,-3,0,0,0,-1,0,-2,RedFighter
-17.78,-17.78,2,0,0,-1,-4,-4,3,RedFighter
0.0,5.08,-1,1,0,0,0,1,0,BlueFighter
-5.08,-2.54,-10,0,0,0,0,2,-2,RedFighter
7.62,2.54,3,-1,0,-3,-2,-15,4,BlueFighter
10.16,5.08,-4,0,0,0,-1,-1,0,RedFighter
0.0,5.08,-1,2,0,-1,0,-1,2,BlueFighter
-12.7,-12.7,1,-1,0,-1,-1,-2,2,RedFighter
-5.08,-7.62,-3,-2,0,0,-1,-2,0,RedFighter
-1.34,5.08,1,0,1,0,0,0,1,BlueFighter
-5.08,2.54,-4,0,0,3,-1,3,-1,RedFighter
0.0,-7.62,-1,0,1,-1,-1,-3,2,RedFighter
0.0,0.0,-1,1,2,-2,1,-3,4,RedFighter
-2.54,-2.54,1,0,2,0,0,0,2,RedFighter
-17.78,-12.7,4,0,0,0,0,0,0,BlueFighter
5.08,0.0,4,0,0,0,0,1,-1,RedFighter
12.7,2.54,5,0,0,2,1,0,0,BlueFighter
0.0,-5.08,-2,0,0,1,-1,0,0,RedFighter
-2.54,5.08,4,4,3,0,0,-1,5,BlueFighter
7.62,10.16,-4,0,-1,3,1,5,-5,BlueFighter
0.0,2.54,-3,0,0,3,0,2,-1,RedFighter
-12.7,2.54,2,0,1,1,0,1,0,BlueFighter
-17.78,-12.7,-1,0,1,-1,0,-1,2,RedFighter
2.54,0.0,-6,-1,-2,-1,-4,-7,2,RedFighter
-2.54,0.0,6,0,0,2,0,2,0,BlueFighter
-2.54,7.62,-10,0,0,0,0,-3,0,RedFighter
7.62,5.08,-11,1,0,2,0,5,-7,BlueFighter
10.16,-2.54,1,0,1,1,0,1,1,RedFighter
-2.54,-2.54,-6,-2,0,-1,2,-2,-1,BlueFighter
2.54,7.62,12,0,0,-5,-2,-20,11,RedFighter
2.54,-2.54,-8,0,0,0,-2,-1,0,RedFighter
-5.08,-10.16,-6,0,-1,0,0,0,-1,RedFighter
-10.16,-2.54,1,-1,0,-1,2,4,-4,BlueFighter
10.16,2.54,-5,0,-1,2,2,6,-2,RedFighter
0.0,-2.54,2,-1,0,-5,-2,-11,8,BlueFighter
7.62,7.62,9,3,2,-5,3,-6,6,RedFighter
-5.08,2.54,0,-1,0,-1,-8,-14,9,BlueFighter
10.16,7.62,-4,0,-1,0,0,-4,2,RedFighter
0.0,-2.54,-1,0,0,0,0,0,-2,BlueFighter
-17.78,-10.16,0,0,1,-2,-1,-3,1,RedFighter
10.16,5.08,1,0,0,0,-1,-2,1,BlueFighter
-17.78,0.0,2,-10,0,-2,-4,-13,1,RedFighter
5.08,10.16,0,-2,0,-1,-2,-1,0,RedFighter
-15.24,-12.7,2,0,1,-1,0,-1,1,BlueFighter
2.54,-2.54,0,4,1,-1,0,-2,1,BlueFighter
-15.24,-12.7,-1,-1,-2,-7,2,-6,0,RedFighter
-2.54,5.08,-6,6,2,1,1,6,-3,RedFighter
0.0,2.54,4,-3,0,-1,-1,-6,2,BlueFighter
5.08,2.54,6,-1,-1,-2,0,0,3,RedFighter
7.62,5.08,-1,0,0,0,0,0,-1,BlueFighter
-15.24,-17.78,0,0,0,0,0,0,0,BlueFighter
-12.7,0.0,7,2,1,1,0,0,1,RedFighter
5.08,0.0,2,0,0,0,0,0,0,BlueFighter
-7.62,0.0,-8,-2,-1,6,0,8,-3,RedFighter
12.7,12.7,3,2,1,-4,2,-9,6,BlueFighter
-10.16,0.0,3,1,1,1,1,3,0,BlueFighter
5.08,5.08,-8,-1,0,1,0,3,-6,BlueFighter
-7.62,-10.16,1,0,-2,1,0,1,-2,RedFighter
0.0,0.0,-5,0,1,0,0,0,1,RedFighter
-5.08,0.0,-9,-6,-1,3,0,8,-7,RedFighter
7.62,7.62,6,0,-1,0,0,0,-2,RedFighter
-15.24,-5.08,2,-1,0,0,-1,-1,0,RedFighter
-2.54,2.54,2,2,2,-1,-3,-5,2,RedFighter
-2.34,-5.08,-1,0,2,0,-1,-3,2,RedFighter
-5.08,0.0,0,0,0,0,0,0,0,RedFighter
-2.54,10.16,-5,0,-1,3,6,14,-8,RedFighter
-5.08,-2.54,7,1,1,-2,2,2,1,RedFighter
0.0,12.7,9,0,1,0,-4,-3,3,RedFighter
5.08,-2.54,-2,5,1,0,-3,-2,6,BlueFighter
-10.16,-5.08,16,3,1,2,0,1,4,RedFighter
-7.62,-5.08,3,1,0,0,0,-5,5,BlueFighter
5.08,5.08,7,2,0,-3,-1,-5,4,RedFighter
15.24,-2.54,3,0,-2,0,1,3,-2,RedFighter
2.54,-2.54,6,0,1,0,-1,-4,7,BlueFighter
17.78,2.54,-5,0,2,-1,-1,-3,3,RedFighter
-7.62,-5.08,-5,0,0,0,0,3,-1,RedFighter
10.16,2.54,6,1,1,-2,-1,-11,5,BlueFighter
7.62,0.0,3,3,0,-1,0,0,3,RedFighter
-2.54,0.0,4,0,1,-3,0,-3,1,BlueFighter
8.89,0.0,0,-1,-1,1,-1,0,-2,RedFighter
2.54,7.62,-1,0,-1,0,0,0,-1,RedFighter
-2.54,-7.62,6,-2,-1,0,-2,-3,1,RedFighter
-13.97,-5.08,1,-1,0,0,-2,-1,0,RedFighter
-19.05,-5.08,0,0,1,0,0,0,1,RedFighter
6.35,-5.08,-3,0,2,-1,0,-3,4,BlueFighter
6.35,7.62,0,4,1,-1,0,-1,0,RedFighter
7.62,2.54,5,-1,0,-1,-1,-1,0,RedFighter
-7.62,-7.62,-5,-1,-1,0,0,-1,-1,BlueFighter
5.08,0.0,-2,0,0,2,0,2,-3,RedFighter
0.0,-2.54,1,-3,0,1,1,0,-1,RedFighter
6.35,-12.7,-3,6,0,-6,-2,-10,4,BlueFighter
5.08,2.54,-4,-4,0,-4,-2,-5,0,RedFighter
7.62,2.54,-2,0,0,2,0,6,-2,RedFighter
0.0,-2.54,-14,-3,0,-1,6,6,-6,RedFighter
-10.16,-2.54,1,-4,-1,2,-1,2,-5,RedFighter
1.27,2.54,-3,-3,0,0,0,0,-3,BlueFighter
2.54,2.54,-1,2,1,2,0,5,-2,BlueFighter
6.35,5.08,2,-1,-4,-6,0,-5,1,RedFighter
-16.51,-20.32,-11,1,0,0,0,1,-3,RedFighter
-2.54,-7.62,0,3,0,0,-2,0,2,RedFighter
5.08,-5.08,0,2,1,0,0,-2,6,RedFighter
8.89,2.54,-2,0,-2,1,0,2,-2,RedFighter
-5.08,0.0,8,1,0,-4,0,-7,6,BlueFighter
-15.24,-17.78,-5,-1,-3,-2,-4,-7,3,BlueFighter
6.35,0.0,-6,2,1,-2,0,-1,0,RedFighter
-6.35,-5.08,5,-1,-1,-4,1,-3,2,RedFighter
12.7,12.7,1,0,0,0,0,-2,3,BlueFighter
5.08,-2.54,6,0,0,0,0,0,0,RedFighter
-3.81,-7.62,0,-1,0,0,1,-1,-1,RedFighter
-6.35,2.54,-10,0,-1,2,3,10,-6,RedFighter
2.54,-2.54,-6,0,-1,0,0,0,-1,RedFighter
-1.27,2.54,-9,-1,-2,0,0,4,-6,RedFighter
-15.24,-2.54,-4,-1,-1,2,2,2,1,RedFighter
-15.24,-2.54,-1,-4,0,0,-13,-12,5,RedFighter
12.7,-5.08,1,0,0,0,0,0,0,BlueFighter
-2.54,-2.54,-2,-1,-1,0,-2,-2,1,BlueFighter
2.54,5.08,4,5,2,1,-1,-1,1,BlueFighter
-5.08,0.0,-6,0,0,-1,0,-3,1,RedFighter
2.54,2.54,8,0,0,-3,-1,-8,2,RedFighter
15.24,10.16,0,0,0,0,-2,-2,0,BlueFighter
5.08,-2.54,2,0,-3,1,3,6,-4,RedFighter
-7.62,-7.62,-3,0,2,0,0,-6,2,RedFighter
0.0,0.0,5,0,1,0,0,0,1,BlueFighter
-2.54,-5.08,-3,-3,0,3,-3,-1,-1,RedFighter
0.0,-5.08,0,2,1,0,0,-2,0,RedFighter
-5.08,2.54,-8,0,-1,2,1,5,-4,BlueFighter
-2.54,-5.08,-15,1,1,4,4,11,-10,BlueFighter
-7.62,5.08,2,-3,-1,1,3,5,-5,BlueFighter
-5.08,-5.08,2,1,0,0,0,1,-1,RedFighter
2.54,-17.78,-5,-1,0,0,0,-1,1,RedFighter
2.54,12.7,6,1,1,-2,0,-8,3,RedFighter
-2.54,2.54,-1,1,0,0,1,3,-2,BlueFighter
7.62,2.54,1,0,-2,0,0,0,-2,BlueFighter
-2.54,-2.54,10,-1,-1,-1,0,-1,3,BlueFighter
5.08,5.08,4,0,-1,0,0,-2,-1,BlueFighter
5.08,2.54,1,0,-1,0,0,1,-2,BlueFighter
5.08,2.54,1,-1,0,-5,8,4,-3,RedFighter
7.62,7.62,1,0,-1,-1,-2,-5,2,BlueFighter
0.0,-2.54,8,6,2,0,3,1,2,RedFighter
-15.24,-10.16,1,2,2,-10,0,-10,4,RedFighter
-15.24,-5.08,4,6,2,1,-2,-4,2,RedFighter
7.62,7.62,3,0,0,1,0,-6,4,RedFighter
-7.62,-2.54,-3,0,0,0,1,0,0,RedFighter
0.0,2.54,10,3,1,-1,1,-9,5,BlueFighter
2.54,2.54,9,1,0,-9,-1,-17,16,BlueFighter
-10.16,-12.7,-1,1,0,0,0,-3,1,RedFighter
2.54,5.08,2,2,1,-2,1,0,1,RedFighter
7.62,2.54,2,2,0,0,-1,0,0,BlueFighter
2.54,-5.08,6,-2,-1,-1,-10,-20,8,RedFighter
-7.62,0.0,4,0,0,-2,0,-5,6,BlueFighter
-2.54,0.0,0,1,0,0,4,8,-1,BlueFighter
0.0,5.08,2,-1,0,0,-1,-1,0,RedFighter
2.54,5.08,9,0,0,-2,0,0,1,RedFighter
15.24,7.62,2,2,1,0,-1,-3,3,RedFighter
0.0,-10.16,5,-1,-1,-2,0,-4,4,BlueFighter
5.08,0.0,5,0,0,0,0,-5,2,BlueFighter
10.16,-10.16,6,-2,0,0,-1,-2,-1,BlueFighter
5.08,2.54,-6,0,-1,0,1,2,-1,RedFighter
-2.54,-2.54,-1,0,0,0,0,0,0,RedFighter
0.0,-5.08,-6,-1,-2,5,0,8,-14,RedFighter
2.54,-5.08,-6,-5,-1,2,2,5,-4,RedFighter
0.0,5.08,8,0,3,-5,-7,-14,12,RedFighter
-5.08,0.0,-3,0,0,-3,3,2,-1,RedFighter
10.16,15.24,2,0,0,2,0,2,-4,BlueFighter
5.08,2.54,8,0,0,0,2,1,2,RedFighter
15.24,7.62,6,-2,0,0,0,-2,1,RedFighter
20.32,17.78,5,0,2,0,0,-2,4,BlueFighter
-10.16,0.0,-3,0,0,0,0,0,0,RedFighter
-7.62,-2.54,8,0,1,0,-2,-8,7,BlueFighter
15.24,2.54,-3,3,0,0,1,3,-1,RedFighter
-17.78,-12.7,1,0,1,-1,0,-1,2,BlueFighter
-7.62,-7.62,-1,3,1,-2,4,-2,1,RedFighter
0.0,2.54,4,0,4,-4,-1,-14,10,RedFighter
0.0,7.62,-2,0,-2,-1,1,4,-1,RedFighter
7.62,-2.54,0,-1,0,0,0,-1,0,BlueFighter
5.08,15.24,3,1,0,1,1,2,0,RedFighter
5.08,0.0,1,0,0,-2,4,1,1,RedFighter
-10.16,-12.7,-1,-1,0,-1,0,2,-3,RedFighter
7.62,2.54,0,0,0,0,0,0,0,RedFighter
-10.16,0.0,4,1,0,0,1,2,2,BlueFighter
-5.08,5.08,-1,0,0,-3,1,-1,-5,RedFighter
12.7,0.0,-5,-3,0,-3,-4,-6,3,RedFighter
-5.08,-7.62,-4,0,-2,0,0,0,-2,RedFighter
0.0,2.54,-5,1,0,0,-1,1,0,RedFighter
0.0,0.0,0,0,-1,0,0,-2,0,RedFighter
17.78,10.16,-2,-3,0,-3,0,-5,2,BlueFighter
12.7,5.08,3,1,1,2,2,-1,0,BlueFighter
7.62,2.54,2,0,1,-2,0,-3,1,BlueFighter
7.62,7.62,1,1,0,1,0,1,-4,BlueFighter
0.0,0.0,-7,0,0,0,0,0,0,BlueFighter
-2.54,-2.54,-2,0,0,-1,-4,-7,3,RedFighter
7.62,-5.08,7,0,1,0,0,0,1,RedFighter
7.62,12.7,3,0,0,0,0,0,0,RedFighter
0.0,-10.16,-3,-1,0,-1,0,-1,2,RedFighter
15.24,5.08,-6,1,1,0,0,1,-1,BlueFighter
